comments,date,sentiment
2007: we invented a 8mp 📷<br />2020: we invented a 108mp 📷<br />100x progress 😤😤😤,2020-02-13T08:25:15.000Z,0.4215
Magnificent 👌,2020-02-13T08:18:36.000Z,0.5994
top s20 2020 💖💖,2020-02-13T08:16:23.000Z,0.2023
"Samsung emailed me, telling me to pre-order. I&#39;m just here like....bro I broke",2020-02-13T08:13:49.000Z,-0.4215
bruh they  butchered the design X {,2020-02-13T08:13:07.000Z,0.0
nantilah ku beli jika sudah kaya.,2020-02-13T08:12:52.000Z,0.0
S 10 juga belum Kebeli udah ada lagi s20,2020-02-13T08:11:02.000Z,0.0
Me on my s9+:<br />DON&#39;T DIE ON MEEE,2020-02-13T08:07:50.000Z,-0.6841
The problem is that i really like this phone but the screen is just too big. What do i do with such an Ipad. Probably cant fit in my pocket😐,2020-02-13T08:02:37.000Z,-0.3856
Take a drink every time they say game-changing.,2020-02-13T08:02:25.000Z,0.0
The true phone from the future 😍,2020-02-13T08:01:33.000Z,0.4215
I&#39;ve never seen a phone like this i wish i had one,2020-02-13T07:57:58.000Z,0.2535
The only difference I noticed with 4k and 8k is that the image is more crisper. Maybe the technology is new but there isn&#39;t much difference between 4k and 8k yet 4k still looks good but if you want the best quality available atm then I guess 8k is good,2020-02-13T07:57:11.000Z,0.9428
Apple: pro<br />Samsung: ultra,2020-02-13T07:56:14.000Z,0.0
Apple: we have 3 cameras <br />Samsung: hold my cameras,2020-02-13T07:55:45.000Z,0.0
"I want this phone, but it&#39;s so expensive 😭😭",2020-02-13T07:55:21.000Z,0.0387
It’s like an introduction for a camera 📷 trash,2020-02-13T07:51:09.000Z,0.3612
Pubg : my 8x was awesome <br />Samsung :Hold my 100x,2020-02-13T07:50:37.000Z,0.6249
"Samsung, please, bring back replaceable battery.<br />While me paying over $1K just wanna buy a device which I will use for about 3-4 years, but it&#39;s quite impossible due to battery degradation after first year of using new phone.<br />And I really know what am I talk about. I used my Galaxy Note 4 for 4+ years thanks to battery replacement ability.<br />Please, don&#39;t pass by my words.",2020-02-13T07:49:27.000Z,-0.0258
is anyone notice THIS <br />at 2.03<br />like-2k SAMSUNG S2020<br />dislike-11. or i think that is IPHONE 11<br />HAHAHAHA,2020-02-13T07:48:41.000Z,0.0
"<a href=""https://www.youtube.com/watch?v=x0Kv_QRWR-I&amp;t=2m25s"">2:25</a> spam this link<br /><br /><br /><br />Heheh",2020-02-13T07:48:09.000Z,-0.3612
1.9k dislikes are apple freaks!,2020-02-13T07:48:03.000Z,-0.5255
Iphone: let&#39;s skip number 9<br /><br /><br /><br /><br />Samsung: let&#39;s skip 9 numbers,2020-02-13T07:45:44.000Z,0.0772
Best phone of 2020!!!,2020-02-13T07:41:48.000Z,0.7249
5g 😖😖😖😖😖,2020-02-13T07:40:47.000Z,0.0
"yes it actually looks amazing, samsung give me a free one please",2020-02-13T07:40:36.000Z,0.9022
Still have that 16:9 display😘 but seen the revolution of mobile industry😲<br />Will buy s35 ultraa plus plus🌹 till then just waiting........,2020-02-13T07:38:49.000Z,0.0
"<b>Suck it, Apple.</b>",2020-02-13T07:37:56.000Z,0.0
Watch every new samsung lauch on my s7🌹,2020-02-13T07:36:45.000Z,0.0
Samsung launches s20 ultra<br />My old samsung s5 - i luv u😭,2020-02-13T07:36:01.000Z,0.0
Do i need this phone- yes<br />Do i have budget- no🤦,2020-02-13T07:35:16.000Z,0.0
Lol imagine how expensive would the new IPhones be if s20 itself is at 1300😂,2020-02-13T07:31:47.000Z,0.4215
Phone camera: now you can take 8k video.<br /><br /><br /><br />Meanwhile<br /><br />Security camera: he is time traveller.,2020-02-13T07:30:36.000Z,0.0
"1008 megapixels for 2030 <a href=""http://www.youtube.com/results?search_query=%23Samsung"">#Samsung</a> <b>Universe</b> for 2030",2020-02-13T07:27:30.000Z,0.0
So this is 108 megapixels??? On all the cameras?,2020-02-13T07:27:24.000Z,0.0
Samsung: Don&#39;t worry about the battery <br /><br />Pubg: Are you sure?,2020-02-13T07:24:30.000Z,-0.1531
I don&#39;t know I have enough money to buy an I phone anytime but SAMSUNG always knows the best for me ❤,2020-02-13T07:22:53.000Z,0.7783
&quot;Did you do it?&quot; <br />Samsung: Yes. <br />&quot;What did it cost?&quot; <br />Samsung: The Headphone Jack. <br /><br />RIP headphone jack. Thank you for staying up till the S10 Series.,2020-02-13T07:22:20.000Z,0.6767
"Me with my I think 30hz. 12mp camera. 16gb storage. And my battery dies like 5 percent per minute. My 6s isn’t with today’s tech tbh. It’s slow and especially with metro. Not to mention it’s a refurbished, I got it 1 and a half years ago",2020-02-13T07:19:11.000Z,0.3612
Who dont have money to buy this like me 😂😂,2020-02-13T07:18:28.000Z,0.4357
me: buys 1600$ phone<br />my lung disease: am i joke to you,2020-02-13T07:17:39.000Z,0.296
I now regret buying my iPhone,2020-02-13T07:13:56.000Z,-0.4215
"Samsung. For that amount of money you charge, I can buy a professional camera that takes photos, no smartphone baby camera can come even closer. Physics can not be beaten. But thanks for trying though.",2020-02-13T07:11:14.000Z,0.4646
"<b>@ </b><b><a href=""https://www.youtube.com/watch?v=x0Kv_QRWR-I&amp;t=1m11s"">1:11</a></b><b> Lies !</b>",2020-02-13T07:09:37.000Z,-0.4753
This phone is the best phone i ever seen and beter than 11pro max,2020-02-13T07:06:49.000Z,0.6369
"Jaw dropped!!! Samsung, you just keep outdoing yourselves... Other phone manufacturers might as well concede to Samsung with a motto that reads, &quot;If you can&#39;t beat or emulate them, might as well join them&quot;. Someone please throw in the towel for these other guys cause it just ain&#39;t fair!",2020-02-13T07:05:44.000Z,0.8798
Insane 🤩,2020-02-13T07:02:57.000Z,-0.4019
Interview: How many cameras does Galaxy S20 have?<br /><br />Samsung: Yes<br /><br />Apple: Patents 3-camera phone,2020-02-13T07:02:34.000Z,0.0
no my paycheck again .,2020-02-13T07:01:59.000Z,-0.296
Who wants iPhone 11 now cause of their camers,2020-02-13T07:01:51.000Z,0.0
This moment of the year where I still owe my S10 and now I feel it&#39;s worth 10 bucks. <br />Priceless,2020-02-13T06:59:36.000Z,0.2263
This phone has a better configurations than my PC.,2020-02-13T06:56:57.000Z,0.4404
Aag hai aaaaaag😳😳😳,2020-02-13T06:55:35.000Z,0.0
<b>look that telescope has a phone</b>,2020-02-13T06:52:40.000Z,0.0
I&#39;m busy with phone right now !,2020-02-13T06:50:07.000Z,0.0
"can u upgrade the phone quality, u can buy an 8k camera for way cheaper",2020-02-13T06:47:12.000Z,0.0
No words for this phone😑,2020-02-13T06:45:59.000Z,-0.296
<b>credit card has left the chat</b>,2020-02-13T06:35:40.000Z,0.0
Rip iphone,2020-02-13T06:33:07.000Z,0.0
its insane,2020-02-13T06:32:15.000Z,-0.4019
The phone that&#39;s changed mobile every year?,2020-02-13T06:31:30.000Z,0.0
2K20,2020-02-13T06:30:47.000Z,0.0
منو بعد ١٥ سنه يشتريه😂,2020-02-13T06:30:44.000Z,0.0
finally a phone worth paying for with REAL upgrades,2020-02-13T06:27:49.000Z,0.2263
S20e?,2020-02-13T06:25:05.000Z,0.0
What are you going to do with 8k video 100x zoom and 120hz display?,2020-02-13T06:22:08.000Z,0.0
wonderful......,2020-02-13T06:21:50.000Z,0.0
does anybody know which country samsung is?,2020-02-13T06:21:38.000Z,0.0
Truely a Game Changer but Storage did not match as S10.,2020-02-13T06:20:43.000Z,0.0
wow  south korea&#39;s samsung is the best. smart and very educated country.,2020-02-13T06:20:20.000Z,0.8934
"<a href=""https://www.instagram.com/itsluxerugs/"">https://www.instagram.com/itsluxerugs/</a>",2020-02-13T06:19:00.000Z,0.0
All this new stuff is great and all but when will we able to see when someone is replying to a text,2020-02-13T06:18:15.000Z,0.3716
Camera phone,2020-02-13T06:17:58.000Z,0.0
This camera stuff is getting out of hand.,2020-02-13T06:17:26.000Z,0.4939
We all know which iphone the &quot;not an s20 ultra phone&quot; is haha,2020-02-13T06:12:52.000Z,0.4588
"I still dont get girlfriend if i buy this, then iphone",2020-02-13T06:12:04.000Z,0.0
You ever just broke so you can&#39;t afford this?,2020-02-13T06:11:14.000Z,-0.4215
Awesome 😍😍😍,2020-02-13T06:06:38.000Z,0.6249
love it😍❤,2020-02-13T06:01:40.000Z,0.6369
When moon!?...<br />Oh... Right now,2020-02-13T05:58:55.000Z,0.0
this is my new phone!!¡¡,2020-02-13T05:58:04.000Z,0.0
Love that headphone jack! What? Not there? Hi LG!,2020-02-13T05:57:12.000Z,0.7306
Apple:I am inevitable <br />Samsung:And...I am SAMSUNG.*snaps but not a single scratch on Samsung*,2020-02-13T05:55:23.000Z,0.0
Thanks old lady.,2020-02-13T05:54:18.000Z,0.4404
Sounds like the same voice actress as Forza Horizon 4,2020-02-13T05:51:16.000Z,0.3612
Next Samsung a S30 Ultra With 10 cameras that costs 900 bucks,2020-02-13T05:48:26.000Z,0.0
I NEED SUGAR BABY TO BUY ME THIS PLEASEEEE I WANT IT SO BAD!,2020-02-13T05:47:42.000Z,-0.5838
not even mentioning the 120hz display,2020-02-13T05:46:07.000Z,0.0
Yours for only 10000 dollars,2020-02-13T05:41:58.000Z,0.0
"Finally, we&#39;re getting off the &quot;Pro&quot; train. Glad that Samsung put some thoughts into the naming scheme.",2020-02-13T05:39:18.000Z,0.4588
In the 2100 their is going to be a samsung s150,2020-02-13T05:37:30.000Z,0.0
"Wathing on my note 8, note 8 gang where ya at?",2020-02-13T05:37:24.000Z,0.0
Los que le dan dislike son los que les duele que samsung gano a apple 7-7,2020-02-13T05:30:47.000Z,-0.3818
Me gonna buy the s40 ultra after 2 years ❤️,2020-02-13T05:30:23.000Z,0.0
Customer: <b>so how much will this phone cost?</b><br /><br />Samsung: <b>Yes</b>,2020-02-13T05:29:48.000Z,0.0
Chad samsung vs virgin apple,2020-02-13T05:28:25.000Z,0.0
I am waiting for MQBHD to say<br />“Well I have been using this quite a time...”<br /><br />20 seconds later I found that he already did it..!,2020-02-13T05:28:03.000Z,0.0
best phone hands down,2020-02-13T05:27:02.000Z,0.6369
وهربتاه😲😲😲,2020-02-13T05:24:35.000Z,0.0
I phone 11 is the worst phone I have ever seee,2020-02-13T05:19:20.000Z,-0.6249
Samsung: release new phone<br /><br /><br />Wallet: heress we go again,2020-02-13T05:17:53.000Z,0.0
Samsung you guys should of add a smaller phone like the s10e 😕🙁,2020-02-13T05:16:37.000Z,0.3612
How much is it cost?,2020-02-13T05:16:33.000Z,0.0
It’s just a Samsung with a camera,2020-02-13T05:16:05.000Z,0.0
"Eh, all it really is just: a new processor, new camera features, and a bigger battery. Literally every smartphone reveal for over the past few years. Can’t wait for the phone to be priced over $2k so people can complain about being poor and still have a nice phone.",2020-02-13T05:12:09.000Z,-0.4703
It will take years to arrive in fiji 😂😂,2020-02-13T05:11:52.000Z,0.0
I Have a s10+😕,2020-02-13T05:11:49.000Z,0.0
Please get rid of that Bixby,2020-02-13T05:10:47.000Z,0.3182
Just make a DSLR that can make a call.,2020-02-13T05:08:59.000Z,0.0
I thought my oven camera had no competition...,2020-02-13T05:07:48.000Z,-0.296
Amazing!,2020-02-13T05:06:17.000Z,0.6239
2020 : still can&#39;t afford one of those phones. <br /><br />2020 : still using galaxy core duos<br /><br />2050 : i have no phone.,2020-02-13T05:04:58.000Z,-0.296
The zoom capability put Oppo Reno to shame 😂,2020-02-13T05:04:27.000Z,-0.4767
In this video....<br />Camera- 98%<br />Phone- 2%,2020-02-13T05:04:20.000Z,0.0
Price....?,2020-02-13T05:03:46.000Z,0.0
Trembles Huawei!!!!!! 😇,2020-02-13T04:59:39.000Z,-0.3111
When you&#39;ve already got a Note 10+ so you have to resist the temptation and wait for the next Note or worse...next year😒,2020-02-13T04:59:04.000Z,0.0
Apple: <b>*ight imma head out*</b>,2020-02-13T04:56:59.000Z,0.0
They did it all!,2020-02-13T04:54:27.000Z,0.0
Remember when companies didn’t have a phone ad that wasn’t about just the camera,2020-02-13T04:53:55.000Z,0.0
Can I zoom on the moon I want to see footstep,2020-02-13T04:52:34.000Z,0.0772
SAMSUNG keep trying to copy!!!,2020-02-13T04:49:16.000Z,0.0
Gg prices and 5g not really usable in Philippines,2020-02-13T04:47:03.000Z,0.296
Nobody:<br />Samsung:Hold my microscope,2020-02-13T04:44:51.000Z,0.0
🖕🏼5G and <br />🖕🏼U for Promoting It<br />BAN the 🖕🏼ing 5G 😡,2020-02-13T04:43:40.000Z,0.3612
Bye Apple,2020-02-13T04:43:24.000Z,0.0
Joe Goldberg got the upgrade he wanted 😂,2020-02-13T04:42:54.000Z,0.0
So the main reason to buy this is camera.,2020-02-13T04:42:49.000Z,0.0
<b>Apple Left the Chat..</b>,2020-02-13T04:41:57.000Z,0.0
Where Is The Galaxy S20 &amp; S20 + : Official Introduction Video... This is only for the S20 Ultra...,2020-02-13T04:40:36.000Z,0.0
"Alright this phone has TELESCOPE 🔭, and Computer living inside in Samsung S20 Ultra!",2020-02-13T04:39:28.000Z,0.3164
2.30😁,2020-02-13T04:38:21.000Z,0.0
obviously not everyone can be Jony Ive,2020-02-13T04:38:04.000Z,0.0
Me as an iphone user: I guess Animojis are pretty impressive too ;-/,2020-02-13T04:36:42.000Z,0.7579
😭😭😭😭😭😭😭,2020-02-13T04:36:22.000Z,0.0
I swear phones only care about cameras now,2020-02-13T04:35:42.000Z,0.4588
iPhone: we adding 3 lenses in the back<br /><br />Samsung: Ok... hold my beer,2020-02-13T04:34:21.000Z,0.0
Futuristic Stove nice!,2020-02-13T04:33:10.000Z,0.4753
Behold the iphone 11 killer 😂😂😂,2020-02-13T04:31:06.000Z,-0.6486
"Y yo aquí con mi Alcatel, chale :&#39;v",2020-02-13T04:30:39.000Z,0.0
Iphone 11Pro Max: 4GB Ram<br />Samsung S20 Ultra: am i joke to you? Introduce 12GB and 16Gb RAM!<br />Me: 😲😲 12Gb/16Gb ram tho ??! 😵<br />Also me: There&#39;s a Computer living inside in this phone!,2020-02-13T04:30:35.000Z,0.5597
Trending #25  srilanka  🇱🇰 ❤🔥,2020-02-13T04:30:19.000Z,0.0
buy is has no fingerprint ☹☹☹,2020-02-13T04:30:11.000Z,-0.296
No one<br />Literally no one<br />Samsung: we have a built-in laptop &amp; a telescope inside the S20 Ultra,2020-02-13T04:29:46.000Z,-0.5267
30 womans!!,2020-02-13T04:29:34.000Z,0.0
Bye Camera Professional :O,2020-02-13T04:26:47.000Z,-0.2808
"Next up, Apple&#39;s MINDBLOWING IPhone 12 with 8k video and 108MP camera that has 5 lessons all arranged in a circle.",2020-02-13T04:25:26.000Z,0.0
"Let&#39;s be honest! <br />Ok here we go again! We&#39;re going to Search up of, Apple 11 Pro max V.S Samsung S20ultra, dont you guys? 😂😂",2020-02-13T04:24:50.000Z,0.5972
"Brilliant idea, brilliant phone.",2020-02-13T04:22:29.000Z,0.8225
Its not who is better between iphone or samsund anymore. Its who has the most cameras,2020-02-13T04:22:05.000Z,-0.3412
"$1,400 that&#39;s a round trip ticket to Europe",2020-02-13T04:20:39.000Z,0.0
Tbh this is the ugliest phone so far.,2020-02-13T04:19:09.000Z,-0.5859
I appreciate for Improvement of Samsung but Still iPhone pro is best comparing to S20,2020-02-13T04:18:14.000Z,0.8641
Kiyala,2020-02-13T04:14:54.000Z,0.0
Mi : Lets introduce 6g phone built around 1024MP camera,2020-02-13T04:14:47.000Z,0.0
"Yup, I’m buying all the new galaxies shown. Not at one time but like every maybe 3-4 weeks so I can add to my mobile collection.",2020-02-13T04:14:07.000Z,0.5023
Dont blow up!,2020-02-13T04:14:03.000Z,0.0
Boom 😍,2020-02-13T04:11:50.000Z,0.0
This is jaw dropping worthy levels of incredible!,2020-02-13T04:11:49.000Z,0.4926
Can’t even flex my Note 10 anymore.,2020-02-13T04:10:31.000Z,0.0
rip my wallet,2020-02-13T04:06:24.000Z,0.0
I want to join your company,2020-02-13T04:04:18.000Z,0.3612
They haven&#39;t added anti-spam messages and calls like Huawei has got. And they are lot of other features yet needed.,2020-02-13T04:00:16.000Z,0.3612
Apple: <b>Counts from 8 to 10</b><br /><br />Samsung: <b>Counts from 10 to 20</b>,2020-02-13T03:57:39.000Z,0.0
"I use my phone as my main and only real camera, so I love the innovations with these camera&#39;s. So cool. Way to expensive. Still not a fan of that little hole in the front but way better than any notch (Apple). Hate Apple phones/eco system",2020-02-13T03:57:06.000Z,0.3179
It&#39;s awesome,2020-02-13T03:56:56.000Z,0.6249
"Ultra, as in, Ultra expensive",2020-02-13T03:56:30.000Z,0.0
And this is the phone that dosen&#39;t support 120hz + QHD+,2020-02-13T03:56:29.000Z,0.4019
iPhone users have left the server,2020-02-13T03:53:06.000Z,0.0
Im crying because i cant afford this rn 😭,2020-02-13T03:53:03.000Z,-0.4767
&quot;This is the [blank] that changes [blank].&quot; <br /><br /><br />Does it really though?,2020-02-13T03:52:42.000Z,0.0
Can&#39;t imagine what will come next year!   <br />My S10+ already  feels old!,2020-02-13T03:52:11.000Z,0.0
Great 😍,2020-02-13T03:51:54.000Z,0.6249
1.5 TB storage <br />My pc left the chat,2020-02-13T03:50:11.000Z,0.0
Blizzard 2018 : Do you guys not have phones ??<br />2020 : no i have a camera.,2020-02-13T03:49:18.000Z,-0.3736
One of the ugliest phone i have ever seen. I am s10+ user btw. I will be waiting for next year S siries,2020-02-13T03:49:04.000Z,-0.5859
Samsung &gt; Apple,2020-02-13T03:47:37.000Z,0.0
The phone that revolutionizes everything about a phone. Really outstanding,2020-02-13T03:46:07.000Z,0.6478
It&#39;s funny how apple still disable comments while samsung&#39;s just like &quot;ok whatever hate all you want&quot;,2020-02-13T03:45:49.000Z,0.1779
Only 5000 mah bettry its not good.. 8k camera screen can drain bettry fastly.. so not good bettry...,2020-02-13T03:45:14.000Z,-0.3988
Apple was never ahead of samsung since iphone 5 vs galaxy s5,2020-02-13T03:44:34.000Z,0.0
I dont  want a camera on my phone I just want the phone minus the camera. That camera is about $400 of the cost.,2020-02-13T03:44:19.000Z,-0.1139
